#   ChipID,                                                        Image,                 Name,  roi[tl_x  tl_y  w  h],  theta
1388,   S2__Station11__Camera1__CAM40131__2014-05-16__17-37-04.JPG,       Male_2_15_Left,      [311 221 322 148],0.0
1389,   S3__Station34__Camera1__CAM41721__2013-06-28__23-59-05.JPG,       Male_3_34_Left,      [304 265 381 191],0.0
1390,   S1__Station14__Camera2__CAM41077__2014-03-05__19-09-29.JPG,        Male_1_4_Left,      [303 234 383 154],0.0
1391,   S3__Station29__Camera1__CAM41686__2013-06-23__05-30-50.JPG,     Female_3_30_Left,      [330 249 319 117],0.0
1392,   S8__Station28__Camera1__CAM51801__2015-12-07__01-45-21.JPG,    Female_8_302_Left,      [ 14 235 375 177],0.0
1393,   S6__Station28__Camera1__CAM51654__2015-07-12__20-26-16.JPG,     Female_6_15_Left,      [299 349 422 160],0.0
1394,    S7__Station8__Camera1__CAM44215__2014-07-10__04-52-15.JPG,     Female_7_54_Left,      [  9 228 253  95],0.0
1395,   S1__Station19__Camera2__CAM44262__2017-02-11__05-15-40.JPG,       Male_1_29_Left,  [ 656  509 1386  963],0.0
1396,   S3__Station13__Camera1__CAM41108__2013-07-01__17-26-33.JPG,     Female_3_12_Left,      [329 277 448 164],0.0
1397,   S4__Station34__Camera2__CAM40068__2013-10-08__11-47-06.JPG,    Female_4_354_Left,      [286 234 495 276],0.0
1398,   S6__Station16__Camera2__CAM51835__2016-05-18__22-09-38.JPG,       Male_6_17_Left,      [130 337 257 102],0.0
1399,    S2__Station1__Camera1__CAM40068__2014-05-29__06-11-06.JPG,     Female_2_44_Left,      [307 205 359 138],0.0
1400,    S3__Station4__Camera1__CAM40851__2013-07-23__19-10-33.JPG,      Female_3_2_Left,      [518 211 273 171],0.0
1401,   S8__Station28__Camera1__CAM51801__2015-12-05__22-22-41.JPG,      Male_8_305_Left,      [319 175 472 218],0.0
1402,   S2__Station20__Camera2__CAM44214__2014-06-12__20-54-17.JPG,     Female_2_54_Left,      [276 307 514 244],0.0
1403,   S7__Station28__Camera2__CAM43314__2014-08-01__11-21-19.JPG,    Unknown_7_32_Left,      [ 87  24 710 481],0.0
1404,   S3__Station14__Camera2__CAM40877__2013-06-23__20-40-00.JPG,      Female_3_7_Left,      [262 198 534 222],0.0
1405,   S7__Station21__Camera2__CAM43323__2014-07-06__09-29-10.JPG,     Female_7_14_Left,      [110 203 274 117],0.0
1406,    S5__Station6__Camera1__CAM40304__2016-10-19__20-14-01.JPG,     Female_5_10_Left,      [237 195 511 200],0.0
1407,   S4__Station20__Camera1__CAM43306__2016-09-03__03-13-42.JPG,       Male_4_63_Left,      [272 208 415 174],0.0
1408,   S8__Station34__Camera2__CAM51514__2015-11-16__22-28-55.JPG,    Female_8_210_Left,      [308 161 404 174],0.0
1409,   S2__Station18__Camera2__CAM30863__2013-02-16__12-34-19.JPG,     Female_2_34_Left,      [202 167 565 322],0.0
1410,    S4__Station3__Camera1__CAM40449__2015-04-08__06-58-09.JPG,      Male_4_337_Left,      [238  35 538 522],0.0
1411,   S3__Station39__Camera2__CAM44196__2014-05-12__01-51-14.JPG,     Female_3_33_Left,      [367 268 341 143],0.0
1412,   S4__Station12__Camera2__CAM40069__2015-05-03__02-10-54.JPG,     Female_4_27_Left,      [298 271 432 187],0.0
1413,    S4__Station2__Camera2__CAM40175__2013-10-05__05-47-35.JPG,   Unknown_4_114_Left,      [190 351 598 240],0.0
1414,    S8__Station3__Camera1__CAM51625__2015-12-07__01-14-02.JPG,    Female_8_311_Left,      [281 215 458 186],0.0
1415,   S4__Station13__Camera2__CAM44219__2016-08-15__01-35-42.JPG,    Unknown_4_37_Left,      [ 13 106 624 283],0.0
1416,   S7__Station32__Camera1__CAM40491__2014-07-09__04-53-45.JPG,     Female_7_40_Left,      [319 244 395 134],0.0
1417,    S2__Station1__Camera2__CAM41843__2014-05-10__23-10-38.JPG,     Female_2_41_Left,      [315 261 436 155],0.0
1418,   S6__Station23__Camera2__CAM51943__2017-09-30__17-16-47.JPG,      Male_6_200_Left,  [ 725  631 1134  624],0.0
1419,   S8__Station23__Camera2__CAM51724__2015-11-21__23-28-22.JPG,    Female_8_319_Left,      [293 213 314 136],0.0
1420,   S4__Station31__Camera2__CAM44174__2014-08-11__08-03-42.JPG,     Female_4_13_Left,      [278  88 503 203],0.0
1421,   S1__Station19__Camera1__CAM40814__2017-03-12__22-04-55.JPG,       Male_1_30_Left,  [ 527  335 1123  496],0.0
1422,   S5__Station28__Camera1__CAM41537__2015-10-08__02-54-17.JPG,     Female_5_42_Left,      [252 282 447 197],0.0
1423,   S3__Station18__Camera1__CAM40050__2013-06-16__02-37-39.JPG,      Female_3_9_Left,      [300 257 489 209],0.0
1424,    S5__Station5__Camera1__CAM42259__2015-10-10__02-50-33.JPG,     Unknown_5_8_Left,      [322 285 310 125],0.0
1425,   S4__Station13__Camera2__CAM41056__2013-09-18__19-03-33.JPG,    Female_4_358_Left,      [308 281 368 139],0.0
1426,    S8__Station4__Camera2__CAM51863__2015-12-06__21-55-27.JPG,      Male_8_205_Left,      [337 217 426 181],0.0
1427,   S2__Station10__Camera3__CAM43324__2017-04-26__18-22-35.JPG,     Female_2_99_Left,      [842 849 644 287],0.0
1428,   S4__Station28__Camera1__CAM41051__2013-10-05__19-26-39.JPG,   Unknown_4_346_Left,      [218 144 575 288],0.0
1429,   S4__Station12__Camera2__CAM41063__2013-09-21__20-01-25.JPG,     Female_4_23_Left,      [299 183 488 280],0.0
1430,    S7__Station3__Camera1__CAM44160__2014-07-18__06-47-32.JPG,    Unknown_7_51_Left,      [262 238 400 180],0.0
1431,   S8__Station42__Camera1__CAM51703__2015-12-03__20-28-48.JPG,    Female_8_220_Left,      [140 127 647 375],0.0
1432,    S2__Station1__Camera1__CAM40068__2014-05-27__04-48-11.JPG,     Female_2_43_Left,      [164 173 601 215],0.0
1433,   S6__Station17__Camera2__CAM51673__2017-10-10__03-49-21.JPG,   Unknown_6_206_Left,      [946 700 744 355],0.0
1434,   S7__Station18__Camera2__CAM41666__2014-08-11__11-36-03.JPG,        Male_7_6_Left,      [221 146 571 288],0.0
1435,   S7__Station19__Camera1__CAM44208__2014-08-06__14-04-00.JPG,        Male_7_3_Left,      [251 238 356 134],0.0
1436,   S3__Station16__Camera2__CAM43328__2017-06-30__03-09-19.JPG,     Female_3_31_Left,      [801 749 725 304],0.0
1437,   S8__Station24__Camera1__CAM51524__2015-11-16__22-09-36.JPG,    Female_8_224_Left,      [339 254 260  94],0.0
1438,   S8__Station36__Camera2__CAM51671__2015-11-03__07-05-20.JPG,    Female_8_212_Left,      [226 198 562 257],0.0
1439,   S8__Station29__Camera2__CAM52072__2015-11-28__20-23-44.JPG,    Female_8_306_Left,      [306 232 404 187],0.0
1440,   S7__Station25__Camera1__CAM43213__2014-07-13__21-29-24.JPG,     Female_7_21_Left,      [310 212 322 158],0.0
1441,    S3__Station9__Camera2__CAM40483__2016-07-09__17-49-34.JPG,       Male_3_62_Left,      [310 226 339 141],0.0
1442,    S2__Station1__Camera2__CAM51680__2015-05-25__07-36-44.JPG,     Female_2_48_Left,      [101 168 697 421],0.0
1443,    S3__Station4__Camera2__CAM44125__2014-05-06__20-53-38.JPG,     Female_3_13_Left,      [219  59 579 515],0.0
1444,    S2__Station1__Camera1__CAM51720__2015-05-22__04-37-07.JPG,       Male_2_11_Left,      [ 28 130 759 253],0.0
1445,    S4__Station1__Camera2__CAM40072__2014-06-30__20-35-29.JPG,     Female_4_64_Left,      [310 234 362 134],0.0
1446,   S8__Station22__Camera2__CAM51696__2015-11-21__20-32-09.JPG,    Female_8_206_Left,      [ 37 252 324 127],0.0
1447,   S4__Station13__Camera2__CAM41036__2017-08-15__18-47-40.JPG,    Female_4_352_Left,      [674 462 795 317],0.0
1448,   S7__Station12__Camera2__CAM44163__2014-07-01__05-32-00.JPG,        Male_7_1_Left,      [263 187 509 213],0.0
1449,   S5__Station37__Camera2__CAM40069__2016-09-22__01-43-33.JPG,       Male_5_58_Left,      [327 293 405 182],0.0
1450,    S4__Station4__Camera2__CAM44200__2016-08-17__13-47-23.JPG,    Female_4_351_Left,      [306 168 488 264],0.0
1451,   S7__Station34__Camera1__CAM42043__2014-07-02__15-54-42.JPG,    Unknown_7_48_Left,      [253 217 508 250],0.0
1452,   S6__Station18__Camera2__CAM51707__2017-09-28__08-31-46.JPG,      Male_6_203_Left,  [ 608  525 1416  837],0.0
1453,   S8__Station22__Camera2__CAM51696__2015-11-17__21-52-09.JPG,    Female_8_303_Left,      [302 320 468 196],0.0
1454,    S4__Station1__Camera1__CAM41302__2017-08-28__05-54-33.JPG,      Male_4_138_Left,      [766 672 897 421],0.0
1455,   S1__Station13__Camera1__CAM41830__2013-05-23__20-22-59.JPG,        Male_1_3_Left,      [356 274 294 151],0.0
1456,   S1__Station13__Camera1__CAM41830__2013-06-25__19-46-58.JPG,       Male_1_15_Left,      [303 347 202  94],0.0
1457,   S8__Station24__Camera2__CAM51709__2015-11-16__22-43-27.JPG,    Female_8_208_Left,      [160 249 630 308],0.0
1458,   S8__Station21__Camera2__CAM51848__2015-12-13__00-09-34.JPG,    Female_8_205_Left,      [358 237 365 175],0.0
1459,    S4__Station1__Camera2__CAM40246__2013-09-24__06-03-31.JPG,       Male_4_67_Left,      [294 239 427 159],0.0
1460,    S3__Station9__Camera2__CAM41117__2013-07-12__21-41-45.JPG,     Unknown_3_1_Left,      [312 335 415 161],0.0
1461,   S8__Station24__Camera2__CAM51709__2015-11-08__22-02-26.JPG,    Female_8_201_Left,      [220 243 563 239],0.0
1462,   S1__Station32__Camera2__CAM30826__2013-06-11__23-50-41.JPG,      Female_1_7_Left,      [229 370 460 208],0.0
1463,   S4__Station26__Camera1__CAM40461__2014-07-07__18-44-29.JPG,     Female_4_94_Left,      [ 79 260 713 277],0.0
1464,   S5__Station26__Camera2__CAM44211__2015-10-18__20-31-09.JPG,       Male_5_38_Left,      [304 223 487 218],0.0
1465,   S7__Station33__Camera1__CAM40866__2014-07-27__22-18-24.JPG,       Male_7_43_Left,      [375 217 256 163],0.0
1466,    S3__Station2__Camera1__CAM40055__2017-07-06__02-45-25.JPG,       Male_3_10_Left,  [ 627  253 1415  902],0.0
1467,   S7__Station33__Camera2__CAM44275__2014-07-01__15-13-57.JPG,     Female_7_42_Left,      [ 98  38 700 401],0.0
1468,   S1__Station25__Camera1__CAM40866__2015-02-12__19-44-53.JPG,       Male_1_19_Left,      [343 272 203 100],0.0
1469,   S3__Station38__Camera2__CAM40355__2016-06-18__07-09-17.JPG,       Male_3_67_Left,      [234 205 542 246],0.0
1470,   S8__Station40__Camera2__CAM51710__2015-11-04__20-04-08.JPG,      Male_8_207_Left,      [238 239 550 210],0.0
1471,   S3__Station14__Camera1__CAM41063__2017-06-22__20-36-13.JPG,       Male_3_29_Left,      [815 602 779 307],0.0
1472,   S3__Station14__Camera2__CAM40068__2016-06-08__19-15-42.JPG,       Male_3_64_Left,      [329 244 323 133],0.0
1473,   S3__Station18__Camera1__CAM40311__2016-05-29__21-37-41.JPG,    Unknown_3_12_Left,      [261 207 538 309],0.0
1474,   S1__Station28__Camera2__CAM44172__2015-01-30__06-43-38.JPG,       Male_1_21_Left,      [ 45 242 301 119],0.0
1475,    S4__Station7__Camera1__CAM40062__2015-04-30__02-42-11.JPG,       Male_4_43_Left,      [354 238 409 181],0.0
1476,   S3__Station29__Camera1__CAM40275__2016-05-28__02-00-58.JPG,     Female_3_35_Left,      [ 19 303 294 124],0.0
1477,   S3__Station26__Camera2__CAM40449__2013-07-15__22-53-04.JPG,    Unknown_3_10_Left,      [223 310 570 275],0.0
1478,   S6__Station19__Camera2__CAM51734__2017-09-19__16-07-14.JPG,    Female_6_201_Left,      [791 555 510 454],0.0
1479,   S5__Station36__Camera2__CAM44212__2015-10-08__21-17-24.JPG,    Unknown_5_56_Left,      [  3 328 328 173],0.0
1480,   S7__Station27__Camera1__CAM44249__2014-07-16__01-41-34.JPG,       Male_7_20_Left,      [236 102 554 228],0.0
1481,   S3__Station24__Camera2__CAM43237__2017-05-31__21-18-18.JPG,        Male_3_8_Left,      [886 530 806 320],0.0
1482,   S2__Station39__Camera1__CAM42259__2014-05-17__19-42-40.JPG,     Female_2_82_Left,      [217 191 581 358],0.0
1483,   S2__Station20__Camera1__CAM41830__2013-02-16__20-14-00.JPG,       Male_2_47_Left,      [338 253 456 234],0.0
1484,   S1__Station26__Camera1__CAM40076__2015-02-20__00-17-46.JPG,       Male_1_16_Left,      [325 179 328 137],0.0
1485,   S5__Station32__Camera1__CAM40141__2015-10-29__18-42-07.JPG,       Male_5_44_Left,      [239 209 537 239],0.0
1486,    S8__Station2__Camera2__CAM51701__2015-11-06__20-31-17.JPG,    Female_8_200_Left,      [351 297 281 122],0.0
1487,    S6__Station6__Camera1__CAM51935__2016-05-08__04-05-05.JPG,     Female_6_35_Left,      [  8 343 355 120],0.0
1488,   S8__Station21__Camera2__CAM51848__2015-12-11__03-09-08.JPG,      Male_8_300_Left,      [363 232 362 172],0.0
1489,   S7__Station29__Camera1__CAM44003__2017-12-15__20-04-24.JPG,       Male_7_45_Left,  [   7   13 2026 1273],0.0
1490,   S8__Station11__Camera1__CAM51697__2015-12-01__16-20-15.JPG,    Female_8_215_Left,      [116  65 671 426],0.0
1491,   S4__Station27__Camera1__CAM40069__2014-07-06__05-57-41.JPG,   Unknown_4_102_Left,      [261 169 514 273],0.0
1492,   S8__Station21__Camera2__CAM51702__2015-11-11__02-06-33.JPG,    Female_8_320_Left,      [187 286 600 262],0.0
1493,   S1__Station19__Camera2__CAM40058__2016-02-23__22-46-59.JPG,        Male_1_8_Left,      [276 182 397 157],0.0
1494,   S1__Station20__Camera2__CAM40406__2013-06-19__02-00-31.JPG,      Female_1_9_Left,      [292 324 409 162],0.0
1495,   S4__Station24__Camera2__CAM43339__2013-10-08__20-54-00.JPG,       Male_4_56_Left,      [307 313 323 135],0.0
1496,   S1__Station19__Camera2__CAM40480__2013-06-03__17-09-26.JPG,        Male_1_7_Left,      [297 214 501 289],0.0
1497,   S6__Station19__Camera2__CAM51928__2016-06-09__23-22-35.JPG,     Female_6_12_Left,      [257 276 368 142],0.0
1498,   S8__Station32__Camera2__CAM51979__2015-11-23__22-45-27.JPG,    Female_8_209_Left,      [343 263 271 109],0.0
1499,   S4__Station21__Camera2__CAM40327__2016-09-03__19-17-07.JPG,       Male_4_80_Left,      [325 298 378 183],0.0
1500,   S3__Station24__Camera2__CAM44192__2014-05-07__18-08-28.JPG,     Female_3_28_Left,      [269 175 485 214],0.0
1501,   S6__Station30__Camera2__CAM51705__2015-08-15__03-20-24.JPG,     Female_6_33_Left,      [ 10 231 327 133],0.0
1502,  S35__Station34__Camera2__CAM63003__2017-04-22__02-33-59.JPG,      Male_35_17_Left,  [ 842  463 1177  966],0.0
1503,   S6__Station16__Camera2__CAM51737__2017-10-05__03-34-54.JPG,   Unknown_6_205_Left,  [ 237  375 1802  983],0.0
1504,   S8__Station16__Camera1__CAM51844__2015-11-19__02-46-19.JPG,    Female_8_332_Left,      [348 239 329 124],0.0
1505,    S4__Station5__Camera2__CAM40814__2015-05-01__06-54-26.JPG,   Unknown_4_343_Left,      [183 228 599 335],0.0
1506,    S1__Station8__Camera1__CAM30449__2013-06-05__17-49-00.JPG,     Female_1_16_Left,      [306 247 477 176],0.0
1507,   S5__Station29__Camera2__CAM44160__2016-09-24__20-34-19.JPG,       Male_5_43_Left,      [294 177 383 142],0.0
1508,   S5__Station36__Camera1__CAM44205__2015-10-19__17-57-09.JPG,    Unknown_5_53_Left,      [262 230 529 268],0.0
1509,    S9__Station7__Camera1__CAM51988__2017-03-22__19-03-12.JPG,       Male_9_15_Left,  [ 928  238 1116  961],0.0
1510,  S1__Station36__Camera1__CUDDEBACK__2013-06-04__04-02-00.JPG,     Unknown_1_5_Left,      [565 671 844 320],0.0
1511,    S4__Station2__Camera1__CAM41469__2013-09-11__04-41-17.JPG,    Female_4_110_Left,      [222 204 564 286],0.0
1512,   S3__Station25__Camera2__CAM43188__2017-06-19__21-15-14.JPG,     Female_3_27_Left,      [679 590 916 489],0.0
1513,   S6__Station10__Camera2__CAM51880__2016-05-03__07-16-45.JPG,     Unknown_6_3_Left,      [111 333 337 171],0.0
1514,   S8__Station11__Camera2__CAM51744__2015-11-26__07-57-09.JPG,      Male_8_204_Left,      [379 233 412 252],0.0
1515,   S4__Station19__Camera1__CAM40442__2014-07-13__03-59-50.JPG,     Female_4_48_Left,      [276 154 521 302],0.0
1516,   S8__Station24__Camera1__CAM51524__2015-11-16__21-58-31.JPG,    Female_8_207_Left,      [331 270 239  98],0.0
1517,   S3__Station38__Camera1__CAM42062__2016-06-28__22-21-36.JPG,       Male_3_61_Left,      [305 290 395 176],0.0
1518,   S7__Station31__Camera1__CAM44197__2014-07-06__01-37-33.JPG,     Female_7_37_Left,      [295 188 495 226],0.0
1519,    S4__Station8__Camera2__CAM41236__2017-09-06__17-28-03.JPG,    Female_4_134_Left,      [848 633 779 306],0.0
1520,   S8__Station47__Camera1__CAM51548__2015-11-20__01-36-17.JPG,    Female_8_214_Left,      [ 42 267 351 122],0.0
1521,   S2__Station10__Camera2__CAM41808__2013-03-18__23-08-20.JPG,        Male_2_1_Left,      [122 240 595 195],0.0
1522,   S8__Station42__Camera2__CAM51698__2015-11-08__04-42-32.JPG,      Male_8_209_Left,      [374 268 327 119],0.0
1523,   S3__Station13__Camera1__CAM41108__2013-07-02__16-52-57.JPG,       Male_3_15_Left,      [  4  47 709 538],0.0
1524,   S7__Station16__Camera2__CAM44271__2014-07-20__19-13-20.JPG,        Male_7_7_Left,      [236  99 557 261],0.0
1525,   S7__Station40__Camera1__CAM40149__2014-08-06__20-35-33.JPG,       Male_7_41_Left,      [257 179 524 241],0.0
1526,    S4__Station5__Camera1__CAM41338__2017-08-22__21-44-53.JPG,    Female_4_139_Left,  [ 528  462 1515  765],0.0
1527,    S5__Station9__Camera1__CAM41108__2016-10-01__06-29-19.JPG,    Unknown_5_21_Left,      [276 243 512 271],0.0
1528,   S4__Station30__Camera1__CAM41409__2015-04-22__04-53-39.JPG,      Male_4_109_Left,      [230 113 557 268],0.0
1529,   S8__Station62__Camera2__CAM51542__2015-12-10__08-29-13.JPG,      Male_8_211_Left,      [314 223 409 176],0.0
1530,   S7__Station40__Camera2__CAM44294__2014-07-08__01-59-22.JPG,     Female_7_22_Left,      [317 227 340 142],0.0
1531,   S4__Station21__Camera1__CAM44163__2016-08-22__02-56-57.JPG,    Unknown_4_99_Left,      [ 11 150 305 182],0.0
1532,  S35__Station13__Camera1__CAM62684__2017-04-22__04-28-09.JPG,    Female_35_16_Left,  [ 497  116 1498  984],0.0
1533,   S7__Station42__Camera2__CAM43237__2017-12-15__03-38-25.JPG,       Male_7_75_Left,  [ 133  366 1226 1057],0.0
1534,   S2__Station39__Camera1__CAM42259__2014-05-12__20-35-18.JPG,       Male_2_67_Left,      [307 228 388 158],0.0
1535,   S8__Station51__Camera1__CAM51230__2015-12-13__01-10-19.JPG,      Male_8_200_Left,      [309 201 469 198],0.0
1536,   S2__Station29__Camera2__CAM30845__2013-02-17__02-22-07.JPG,       Male_2_61_Left,      [271 273 368 149],0.0
1537,   S7__Station37__Camera3__CAM41041__2017-12-26__23-23-45.JPG,   Unknown_7_107_Left,  [ 280  381 1709 1117],0.0
1538,   S2__Station28__Camera1__CAM30815__2013-02-22__11-50-26.JPG,    Unknown_2_93_Left,      [ 68 232 656 339],0.0
1539,   S3__Station23__Camera2__CAM41620__2017-06-09__21-46-27.JPG,     Female_3_18_Left,      [632 657 954 395],0.0
1540,   S7__Station28__Camera1__CAM44218__2014-07-02__22-51-33.JPG,     Female_7_25_Left,      [393 222 266 104],0.0
1541,   S6__Station22__Camera1__CAM52058__2016-06-13__03-53-24.JPG,    Unknown_6_26_Left,      [182 324 427 139],0.0
1542,   S4__Station29__Camera2__CAM41869__2014-07-10__18-35-34.JPG,       Male_4_96_Left,      [258 346 326 138],0.0
1543,   S3__Station18__Camera1__CAM40304__2015-06-06__21-46-39.JPG,       Male_3_57_Left,      [217 234 560 235],0.0
1544,    S8__Station1__Camera2__CAM51733__2015-11-14__00-16-38.JPG,    Female_8_203_Left,      [ 12 237 356 183],0.0
1545,    S6__Station8__Camera2__CAM51931__2017-10-23__17-49-55.JPG,   Unknown_6_207_Left,  [ 821  191 1011 1298],0.0
1546,   S12__Station1__Camera2__CAM40872__2017-08-03__00-30-06.JPG,     Male_12_201_Left,  [ 208  423 1564  611],0.0
1547,   S7__Station41__Camera2__CAM44269__2014-07-26__07-11-24.JPG,     Female_7_35_Left,      [ 66 269 315 185],0.0
1548,   S4__Station24__Camera2__CAM41843__2014-07-31__05-02-27.JPG,   Unknown_4_341_Left,      [260 200 394 165],0.0
1549,   S4__Station28__Camera2__CAM40774__2017-08-08__23-51-21.JPG,    Female_4_145_Left,      [709 500 951 360],0.0
1550,    S2__Station3__Camera1__CAM40771__2016-04-07__20-24-19.JPG,    Female_2_123_Left,      [283 192 352 146],0.0
1551,   S8__Station21__Camera1__CAM51848__2015-11-11__23-31-51.JPG,      Male_8_202_Left,      [301 267 425 176],0.0
1552,   S3__Station10__Camera2__CAM40149__2017-06-17__19-08-11.JPG,     Female_2_25_Left,      [827 725 715 316],0.0
1553,   S3__Station22__Camera1__CAM44307__2014-03-29__21-23-30.JPG,     Unknown_3_4_Left,      [ 70 233 297 115],0.0
1554,   S5__Station36__Camera1__CAM44205__2015-10-09__05-27-41.JPG,       Male_5_52_Left,      [237 200 552 287],0.0
1555,   S2__Station33__Camera1__CAM44264__2014-05-28__11-27-14.JPG,     Female_2_72_Left,      [128 242 250 138],0.0
